entry_price,exit_price,pnl,exit_type,exit_time,capital
69286.1,69366.40000000001,0.0011589626202081356,TP1,2026-03-26 14:55:00,10000.579481310104
69286.1,69286.1,0.0,SL,2026-03-26 15:05:00,10000.579481310104
68249.9,68288.09999999999,0.0005597077797915761,TP1,2026-03-26 18:38:00,10000.859351417008
68249.9,68645.0,0.005789019471090886,TP2,2026-03-26 19:39:00,10003.754109892658
68772.0,68814.4,0.0006165299831325856,TP1,2026-03-26 22:50:00,10004.06249061029
68772.0,68772.0,0.0,SL,2026-03-26 22:51:00,10004.06249061029
68673.5,68643.0,-0.00044413055982293025,SL,2026-03-26 23:34:00,10003.618179622845
68667.0,68632.3,-0.000505337352731255,SL,2026-03-27 06:58:00,10003.112659429982
67633.8,67786.8,0.0022621825182083514,TP1,2026-03-27 09:15:00,10004.244102759272
67633.8,67633.8,0.0,SL,2026-03-27 09:57:00,10004.244102759272
67683.2,67642.3,-0.0006042858493687382,SL,2026-03-27 10:13:00,10003.63956044478
67658.3,67692.90000000001,0.000511393280647102,TP1,2026-03-27 10:20:00,10003.895350147443
67658.3,67658.3,0.0,SL,2026-03-27 10:26:00,10003.895350147443
66575.1,66529.6,-0.000683438703058651,SL,2026-03-27 12:41:00,10003.21164522108
66588.0,66634.8,0.0007028293386196149,TP1,2026-03-27 12:46:00,10003.563172752314
66588.0,66588.0,0.0,SL,2026-03-27 12:47:00,10003.563172752314
66607.7,66562.2,-0.000683104205669915,SL,2026-03-27 13:08:00,10002.879825144815
66177.9,66117.5,-0.0009126913969768485,SL,2026-03-27 15:06:00,10001.966870908675
66063.2,66025.8,-0.000566124559512621,SL,2026-03-27 20:55:00,10001.400634999769
66081.5,66128.0,0.000703676520660094,TP1,2026-03-27 21:12:00,10001.752522539799
66081.5,66081.5,0.0,SL,2026-03-27 21:36:00,10001.752522539799
66111.9,66089.0,-0.00034638242131891807,SL,2026-03-27 21:47:00,10001.406079414179
66064.5,66013.6,-0.0007704591724752958,SL,2026-03-27 21:59:00,10000.635511909026
66164.2,66134.2,-0.0004534174069965329,SL,2026-03-27 23:34:00,10000.182065686813
66078.7,66106.7,0.0004237371497925958,TP1,2026-03-28 01:59:00,10000.393938119108
66078.7,66078.7,0.0,SL,2026-03-28 02:17:00,10000.393938119108
66105.0,66080.2,-0.0003751607291430741,SL,2026-03-28 03:09:00,10000.018762610955
66179.3,66155.1,-0.0003656732543257044,SL,2026-03-28 04:01:00,9999.653088670531
66143.2,66228.2,0.0012850905308482202,TP1,2026-03-28 11:07:00,10000.295611645332
66143.2,66565.0,0.006377072775432742,TP2,2026-03-28 13:32:00,10003.484242289898
67090.9,67054.9,-0.0005365854385617126,SL,2026-03-28 15:27:00,10002.94746989197
66590.2,66625.7,0.0005331114788662596,TP1,2026-03-28 22:17:00,10003.214104197903
66590.2,66590.2,0.0,SL,2026-03-28 23:08:00,10003.214104197903
66569.0,66539.5,-0.000443149213597921,SL,2026-03-29 01:23:00,10002.770812551531
66574.7,66608.09999999999,0.0005016920842301081,TP1,2026-03-29 02:14:00,10003.021728098383
66574.7,66574.7,0.0,SL,2026-03-29 02:16:00,10003.021728098383
66621.6,66636.6,0.00022515220288915304,TP1,2026-03-29 02:27:00,10003.134338217265
66621.6,66621.6,0.0,SL,2026-03-29 02:29:00,10003.134338217265
66621.1,66668.20000000001,0.0007069832230330303,TP1,2026-03-29 05:19:00,10003.487940625007
66621.1,66621.1,0.0,SL,2026-03-29 05:25:00,10003.487940625007
66581.9,66613.09999999999,0.00046859581958455813,TP1,2026-03-29 05:37:00,10003.722320256518
66581.9,66581.9,0.0,SL,2026-03-29 07:02:00,10003.722320256518
66595.6,66614.1,0.00027779613067529987,TP1,2026-03-29 08:23:00,10003.861270024165
66595.6,66595.6,0.0,SL,2026-03-29 09:07:00,10003.861270024165
66633.2,66666.29999999999,0.0004967493681826968,TP1,2026-03-29 15:08:00,10004.109740612428
66633.2,66633.2,0.0,SL,2026-03-29 15:09:00,10004.109740612428
66572.4,66545.6,-0.00040256923289513913,SL,2026-03-29 16:35:00,10003.70700593402
66645.8,66664.90000000001,0.0002865897025769939,TP1,2026-03-29 20:37:00,10003.850353904796
66645.8,66645.8,0.0,SL,2026-03-29 20:38:00,10003.850353904796
66586.5,66552.2,-0.0005151194311159606,SL,2026-03-29 21:08:00,10003.33503613447
66690.5,66743.9,0.0008007137448361337,TP1,2026-03-30 02:14:00,10003.73552652735
66690.5,66690.5,0.0,SL,2026-03-30 02:20:00,10003.73552652735
66636.4,66684.29999999999,0.0007188263471615241,TP1,2026-03-30 02:42:00,10004.095073960676
66636.4,67081.0,0.006672029101212038,TP2,2026-03-30 02:45:00,10007.432454633914
67146.1,67090.0,-0.00083549156242888,SL,2026-03-30 03:47:00,10006.596342096173
67143.6,67174.30000000002,0.00045722898384971373,TP1,2026-03-30 04:01:00,10006.825107390036
67143.6,67601.0,0.006812265055790785,TP2,2026-03-30 04:29:00,10010.233564639959
67633.9,67673.49999999999,0.0005855051978370503,TP1,2026-03-30 05:27:00,10010.526616829142
67633.9,67633.9,0.0,SL,2026-03-30 05:28:00,10010.526616829142
67641.5,67602.1,-0.0005824826474870336,SL,2026-03-30 09:00:00,10009.943521024492
67605.6,67641.20000000001,0.0005265835966252177,TP1,2026-03-30 11:59:00,10010.207074627559
67605.6,68121.0,0.007623628811814319,TP2,2026-03-30 13:21:00,10014.022779780877
67727.3,67698.2,-0.00042966425651112355,SL,2026-03-30 15:47:00,10013.59251301564
66591.9,66659.49999999999,0.001015138477802725,TP1,2026-03-30 18:28:00,10014.10077216869
66591.9,66591.9,0.0,SL,2026-03-30 18:31:00,10014.10077216869
66577.7,66536.3,-0.0006218298319105974,SL,2026-03-30 18:57:00,10013.4780655087
66618.4,66585.7,-0.0004908553792945657,SL,2026-03-30 20:33:00,10012.98654855131
66611.6,66569.5,-0.0006320220502135637,SL,2026-03-30 21:04:00,10012.353705722591
66570.8,66606.1,0.0005302625175002089,TP1,2026-03-30 21:08:00,10012.619164516696
66570.8,66570.8,0.0,SL,2026-03-30 23:02:00,10012.619164516696
66672.2,66656.0,-0.00024297983267384442,SL,2026-03-30 23:31:00,10012.375878063775
67169.0,67198.0,0.00043174678795277583,TP1,2026-03-31 01:14:00,10012.592018620031
67169.0,67601.0,0.0064315383584689365,TP2,2026-03-31 01:23:00,10015.811837101804
68167.9,68067.4,-0.0014743009539680701,SL,2026-03-31 01:41:00,10014.335205007184
67677.8,67708.90000000001,0.0004595303038811223,TP1,2026-03-31 04:00:00,10014.56529953218
67677.8,67677.8,0.0,SL,2026-03-31 04:01:00,10014.56529953218
67639.0,67684.2,0.0006682535223761009,TP1,2026-03-31 04:06:00,10014.899912959003
67639.0,67639.0,0.0,SL,2026-03-31 04:10:00,10014.899912959003
67605.2,67556.7,-0.0007174004366528019,SL,2026-03-31 04:34:00,10014.181443601943
67721.7,67669.7,-0.0007678484149098443,SL,2026-03-31 05:54:00,10013.412506267134
67205.0,67164.6,-0.0006011457480841334,SL,2026-03-31 07:24:00,10012.810554231939
67157.7,67184.0,0.0003916155556250871,TP1,2026-03-31 07:27:00,10013.006612850366
67157.7,67157.7,0.0,SL,2026-03-31 08:32:00,10013.006612850366
67149.1,67094.3,-0.0008160943333567078,SL,2026-03-31 08:39:00,10012.189457054705
66613.2,66654.5,0.000619997237784747,TP1,2026-03-31 11:30:00,10012.499833545082
66613.2,66613.2,0.0,SL,2026-03-31 11:32:00,10012.499833545082
66680.3,66713.6,0.0004993978731349875,TP1,2026-03-31 12:09:00,10012.749844601163
66680.3,66680.3,0.0,SL,2026-03-31 12:10:00,10012.749844601163
67149.9,67092.0,-0.0008622499810125434,SL,2026-03-31 14:08:00,10011.886495264824
67604.8,67537.7,-0.0009925330745746725,SL,2026-03-31 14:27:00,10010.89278241628
66685.9,66778.9,0.001394597658575501,TP1,2026-03-31 15:04:00,10011.590840798011
66685.9,67081.0,0.005924790697883748,TP2,2026-03-31 15:11:00,10014.55666981224
67704.0,67772.2,0.0010073260073259643,TP1,2026-03-31 18:15:00,10015.061065981508
67704.0,67704.0,0.0,SL,2026-03-31 18:19:00,10015.061065981508
67732.9,67809.79999999999,0.0011353419091755142,TP1,2026-03-31 18:37:00,10015.629591909066
67732.9,67732.9,0.0,SL,2026-03-31 18:40:00,10015.629591909066
68162.5,68134.6,-0.0004093159728588913,SL,2026-03-31 22:53:00,10015.219636192045
68144.0,68204.3,0.0008848908194412261,TP1,2026-03-31 23:07:00,10015.662754987583
68144.0,68144.0,0.0,SL,2026-03-31 23:15:00,10015.662754987583
68225.5,68265.4,0.0005848253219103441,TP1,2026-03-31 23:25:00,10015.955625647326
68225.5,68225.5,0.0,SL,2026-03-31 23:26:00,10015.955625647326
67671.7,67596.9,-0.0011053364996003192,SL,2026-04-01 02:29:00,10014.848525514186
67639.3,67599.1,-0.000594329036521624,SL,2026-04-01 02:46:00,10014.253313986677
67616.1,67677.6,0.00090954669080293,TP1,2026-04-01 03:00:00,10014.708735534809
67616.1,68121.0,0.007467156490835676,TP2,2026-04-01 03:45:00,10018.447805401727
68130.9,68105.0,-0.0003801505631071097,SL,2026-04-01 04:27:00,10018.06695354426
68179.2,68211.79999999999,0.00047815169435826865,TP1,2026-04-01 04:41:00,10018.30646132866
68179.2,68179.2,0.0,SL,2026-04-01 04:46:00,10018.30646132866
68738.8,68663.4,-0.0010969059686815703,SL,2026-04-01 07:55:00,10017.20754731331
68747.1,68772.90000000001,0.0003752885576264731,TP1,2026-04-01 08:38:00,10017.395514481903
68747.1,68747.1,0.0,SL,2026-04-01 08:42:00,10017.395514481903
68674.7,68648.8,-0.000377140344260611,SL,2026-04-01 12:01:00,10017.01771808261
68720.3,68662.3,-0.0008440009720562919,SL,2026-04-01 17:20:00,10016.172280813493
68125.2,68068.9,-0.000826419592162708,SL,2026-04-01 18:53:00,10015.344524712358
68135.9,68098.3,-0.0005518383113746391,SL,2026-04-01 20:01:00,10014.791839631323
68158.7,68222.59999999999,0.000937517881062787,TP1,2026-04-01 22:41:00,10015.261291952562
68158.7,68158.7,0.0,SL,2026-04-01 22:49:00,10015.261291952562
68160.8,68129.3,-0.0004621424631166301,SL,2026-04-01 23:16:00,10014.79844420034
68165.3,68202.1,0.000539864124415251,TP1,2026-04-02 00:20:00,10015.068775720003
68165.3,68165.3,0.0,SL,2026-04-02 00:22:00,10015.068775720003
66572.9,66614.29999999999,0.0006218746667186525,TP1,2026-04-02 04:09:00,10015.380181597855
66572.9,66572.9,0.0,SL,2026-04-02 04:10:00,10015.380181597855
66663.6,66701.30000000002,0.0005655260141968276,TP1,2026-04-02 06:26:00,10015.663379499592
66663.6,66663.6,0.0,SL,2026-04-02 06:27:00,10015.663379499592
66664.7,66633.3,-0.00047101389490981254,SL,2026-04-02 07:06:00,10015.191627837745
66610.1,66598.5,-0.00017414776437816218,SL,2026-04-02 07:10:00,10015.017215514565
66600.8,66661.6,0.000912901947123802,TP1,2026-04-02 08:30:00,10015.474351950392
66600.8,66600.8,0.0,SL,2026-04-02 08:36:00,10015.474351950392
66120.0,66150.0,0.00045372050816696913,TP1,2026-04-02 12:50:00,10015.701563256018
66120.0,66120.0,0.0,SL,2026-04-02 12:51:00,10015.701563256018
66685.8,66728.40000000001,0.0006388166596187766,TP1,2026-04-03 00:57:00,10016.021473106837
66685.8,66685.8,0.0,SL,2026-04-03 01:36:00,10016.021473106837
66613.6,66582.3,-0.00046987401971974055,SL,2026-04-03 04:09:00,10015.55084627972
66595.3,66551.1,-0.0006637105020924463,SL,2026-04-03 04:23:00,10014.886103651628
66622.3,66591.1,-0.0004683116614106251,SL,2026-04-03 04:50:00,10014.417094856624
66583.5,66545.7,-0.000567708215999503,SL,2026-04-03 06:09:00,10013.848568170304
66626.0,66569.2,-0.0008525200372227496,SL,2026-04-03 06:21:00,10012.994867514897
66605.2,66567.9,-0.0005600163350609698,SL,2026-04-03 06:30:00,10012.434123446028
67101.8,67055.7,-0.0006870158475630433,SL,2026-04-03 07:39:00,10011.746253354479
66693.8,66730.90000000001,0.0005562735966462523,TP1,2026-04-03 10:37:00,10012.024716859332
66693.8,66693.8,0.0,SL,2026-04-03 10:38:00,10012.024716859332
67150.8,67124.7,-0.00038867742454305564,SL,2026-04-04 11:08:00,10011.635572061192
67136.5,67086.8,-0.0007402828565682913,SL,2026-04-04 11:17:00,10010.894427843172
67082.0,67094.6,0.00018782982022011598,TP1,2026-04-04 12:54:00,10010.988445068204
67082.0,67082.0,0.0,SL,2026-04-04 12:55:00,10010.988445068204
67183.3,67170.0,-0.00019796586354053626,SL,2026-04-04 14:03:00,10010.790261670962
67171.3,67155.8,-0.0002307533127987697,SL,2026-04-04 14:17:00,10010.5592593693
67101.5,67119.7,0.0002712308964776807,TP1,2026-04-04 14:57:00,10010.695018017406
67101.5,67101.5,0.0,SL,2026-04-05 01:07:00,10010.695018017406
67123.5,67144.0,0.00030540719718131506,TP1,2026-04-05 01:12:00,10010.847884932771
67123.5,67123.5,0.0,SL,2026-04-05 01:23:00,10010.847884932771
67113.8,67087.3,-0.00039485172945057497,SL,2026-04-05 01:31:00,10010.452604872708
67137.6,67153.90000000001,0.00024278496699320365,TP1,2026-04-05 03:02:00,10010.57412424297
67137.6,67137.6,0.0,SL,2026-04-05 03:04:00,10010.57412424297
67126.8,67103.6,-0.00034561456824989554,SL,2026-04-05 04:40:00,10010.228144217583
67174.9,67213.99999999999,0.0005820626454224907,TP1,2026-04-05 17:00:00,10010.519473211329
67174.9,67174.9,0.0,SL,2026-04-05 17:01:00,10010.519473211329
69260.6,69173.4,-0.0012590130608168516,SL,2026-04-06 00:33:00,10009.259135735096
69193.1,69159.2,-0.0004899332447889851,SL,2026-04-06 00:53:00,10008.768748854465
69260.1,69189.0,-0.0010265650785951192,SL,2026-04-06 02:40:00,10007.741283606734
69199.9,69229.79999999999,0.00043208154925070965,TP1,2026-04-06 02:57:00,10007.957491624651
69199.9,69199.9,0.0,SL,2026-04-06 02:59:00,10007.957491624651
69171.1,69142.4,-0.000414913164602148,SL,2026-04-06 03:30:00,10007.542248293244
69172.8,69143.2,-0.00042791386209616814,SL,2026-04-06 03:40:00,10007.114011687889
69183.8,69140.2,-0.0006302053370876682,SL,2026-04-06 05:48:00,10006.483358021987
69233.9,69185.4,-0.0007005238763091491,SL,2026-04-06 06:20:00,10005.78237997097
69218.3,69238.90000000001,0.0002976091582718128,TP1,2026-04-06 08:43:00,10005.931270594569
69218.3,69218.3,0.0,SL,2026-04-06 08:48:00,10005.931270594569
69220.8,69196.8,-0.00034671659385618195,SL,2026-04-06 08:52:00,10005.58434835372
69781.9,69735.3,-0.000667794943960988,SL,2026-04-06 10:18:00,10004.916180489798
69789.0,69758.9,-0.0004313000616143779,SL,2026-04-06 10:35:00,10004.484668393288
69734.9,69661.9,-0.0010468216058243435,SL,2026-04-06 15:36:00,10003.437377322687
69769.9,69735.5,-0.0004930492948964265,SL,2026-04-06 18:23:00,10002.944158548144
69721.7,69752.09999999999,0.0004360192020560913,TP1,2026-04-06 18:42:00,10003.162232334655
69721.7,69721.7,0.0,SL,2026-04-06 18:44:00,10003.162232334655
69728.5,69786.0,0.0008246269459403257,TP1,2026-04-06 19:20:00,10003.574676190725
69728.5,69728.5,0.0,SL,2026-04-06 19:38:00,10003.574676190725
69777.2,69733.5,-0.0006262790711005471,SL,2026-04-06 21:02:00,10002.948173245135
69704.7,69652.0,-0.0007560465793554393,SL,2026-04-06 21:19:00,10002.19190377015
68646.4,68728.79999999999,0.0012003542793211908,TP1,2026-04-06 23:40:00,10002.792212462864
68646.4,68646.4,0.0,SL,2026-04-07 01:00:00,10002.792212462864
68747.6,68720.7,-0.0003912863867248999,SL,2026-04-07 01:36:00,10002.400816820666
68647.3,68608.9,-0.0005593810681557575,SL,2026-04-07 02:42:00,10001.841301455363
68659.3,68611.7,-0.0006932782594638427,SL,2026-04-07 03:05:00,10001.147895542472
68739.1,68707.4,-0.0004611640245509708,SL,2026-04-07 04:04:00,10000.686678581107
68668.4,68616.8,-0.0007514373423582212,SL,2026-04-07 04:07:00,9999.935189639156
68769.9,68781.9,0.000174494946190121,TP1,2026-04-07 05:09:00,10000.022436546797
68769.9,68769.9,0.0,SL,2026-04-07 05:10:00,10000.022436546797
68761.4,68703.4,-0.0008434964965809307,SL,2026-04-07 05:24:00,9999.1789381577
68700.0,68656.3,-0.0006360989810771046,SL,2026-04-07 08:17:00,9998.542891404282
68735.8,68769.90000000001,0.0004961024677097789,TP1,2026-04-07 08:31:00,9998.79090649438
68735.8,69169.0,0.006302392639643346,TP2,2026-04-07 09:09:00,10001.9417218051
68194.6,68239.20000000001,0.0006540107281222534,TP1,2026-04-07 12:18:00,10002.268790664506
68194.6,68194.6,0.0,SL,2026-04-07 13:47:00,10002.268790664506
68147.9,68078.8,-0.0010139710834815346,SL,2026-04-07 15:39:00,10001.254589532213
71906.4,71982.49999999999,0.0010583202607833415,TP1,2026-04-08 00:16:00,10001.78381605048
71906.4,71906.4,0.0,SL,2026-04-08 00:21:00,10001.78381605048
71920.4,71967.09999999999,0.000649328980372705,TP1,2026-04-08 00:40:00,10002.108538454839
71920.4,71920.4,0.0,SL,2026-04-08 00:42:00,10002.108538454839
71349.9,71321.9,-0.00039243222485245253,SL,2026-04-08 03:11:00,10001.716023484143
71341.9,71302.0,-0.0005592786286879685,SL,2026-04-08 03:45:00,10001.15664888193
71312.3,71290.9,-0.00030008848403443347,SL,2026-04-08 03:47:00,10000.856525688194
71888.8,71927.6,0.0005397224602441954,TP1,2026-04-08 12:50:00,10001.126410032624
71888.8,72361.0,0.006568477982662071,TP2,2026-04-08 13:07:00,10004.411018963929
72435.8,72503.70000000001,0.0009373817918765131,TP1,2026-04-08 13:25:00,10004.87991660031
72435.8,72435.8,0.0,SL,2026-04-08 13:28:00,10004.87991660031
70795.2,70886.59999999999,0.0012910479806539734,TP1,2026-04-08 15:00:00,10005.525755600962
70795.2,70795.2,0.0,SL,2026-04-08 15:10:00,10005.525755600962
71847.9,71890.4,0.00059152737936669,TP1,2026-04-08 17:49:00,10005.821682722431
71847.9,71847.9,0.0,SL,2026-04-08 17:50:00,10005.821682722431
71862.4,71795.1,-0.0009365120007123108,SL,2026-04-08 18:00:00,10004.884625514145
71290.6,71251.1,-0.0005540702420796009,SL,2026-04-08 20:45:00,10004.330284629503
70809.6,70754.2,-0.0007823797903110416,SL,2026-04-09 01:05:00,10003.547566046474
70874.5,70919.2,0.0006306922800160437,TP1,2026-04-09 02:25:00,10003.863024057608
70874.5,70874.5,0.0,SL,2026-04-09 03:27:00,10003.863024057608
70830.8,70786.2,-0.0006296695787708994,SL,2026-04-09 04:25:00,10003.233111235964
70790.0,70842.3,0.0007388049159486214,TP1,2026-04-09 04:31:00,10003.602633125862
70790.0,70790.0,0.0,SL,2026-04-09 04:48:00,10003.602633125862
70815.3,70784.4,-0.00043634638277333755,SL,2026-04-09 05:08:00,10003.166129543495
70886.1,70858.6,-0.0003879462969467921,SL,2026-04-09 06:24:00,10002.778060417724
70898.0,70914.3,0.00022990775480271532,TP1,2026-04-09 06:45:00,10002.893046230007
70898.0,70898.0,0.0,SL,2026-04-09 06:46:00,10002.893046230007
70878.2,70909.4,0.0004401917655922003,TP1,2026-04-09 08:18:00,10003.11320578756
70878.2,71289.0,0.005795858246964552,TP2,2026-04-09 08:41:00,10006.012037096014
71400.0,71374.8,-0.0003529411764705475,SL,2026-04-09 10:09:00,10005.658883729999
71345.1,71366.1,0.00029434397036376706,TP1,2026-04-09 10:37:00,10005.806138998094
71345.1,71345.1,0.0,SL,2026-04-09 10:38:00,10005.806138998094
71426.5,71370.2,-0.0007882228584629361,SL,2026-04-09 15:27:00,10005.017458486484
71293.5,71337.5,0.0006171670629159741,TP1,2026-04-09 15:32:00,10005.326196848448
71293.5,71825.0,0.007455097589541823,TP2,2026-04-09 15:33:00,10009.055731009084
71825.6,71924.1,0.0013713773362143858,TP1,2026-04-09 16:44:00,10009.742040618405
71825.6,71825.6,0.0,SL,2026-04-09 16:47:00,10009.742040618405
71859.9,71910.99999999999,0.0007111059158166276,TP1,2026-04-09 18:42:00,10010.09793995745
71859.9,71859.9,0.0,SL,2026-04-09 18:43:00,10010.09793995745
71840.9,71880.09999999999,0.0005456501797722063,TP1,2026-04-09 18:59:00,10010.371040544474
71840.9,71840.9,0.0,SL,2026-04-09 19:00:00,10010.371040544474
71953.4,71893.8,-0.0008283138809283686,SL,2026-04-09 19:20:00,10009.541867615862
71825.4,71796.9,-0.00039679556257257183,SL,2026-04-09 19:35:00,10009.144693436217
72392.4,72362.9,-0.00040750133991966013,SL,2026-04-09 20:45:00,10008.736819448815
71849.2,71878.2,0.00040362314402943945,TP1,2026-04-09 23:04:00,10008.938807339955
71849.2,71849.2,0.0,SL,2026-04-09 23:05:00,10008.938807339955
71917.1,71870.9,-0.0006424063261729358,SL,2026-04-10 00:37:00,10008.295826779144
71963.5,71888.4,-0.0010435845949683634,SL,2026-04-10 00:56:00,10007.251376444472
71848.9,71799.4,-0.0006889458293724748,SL,2026-04-10 01:08:00,10006.561931034545
71827.6,71790.0,-0.0005234756555976507,SL,2026-04-10 01:28:00,10006.038111877833
71915.9,71966.49999999999,0.0007035996212241142,TP1,2026-04-10 02:54:00,10006.390124109106
71915.9,71915.9,0.0,SL,2026-04-10 02:58:00,10006.390124109106
71907.5,71851.0,-0.0007857316691582937,SL,2026-04-10 03:13:00,10005.60389034766
71876.1,71831.9,-0.0006149471103748205,SL,2026-04-10 03:23:00,10004.988598627668
71838.0,71925.5,0.0012180183189955177,TP1,2026-04-10 04:51:00,10005.597911597391
71838.0,71838.0,0.0,SL,2026-04-10 06:50:00,10005.597911597391
71839.4,71792.0,-0.0006598050651869891,SL,2026-04-10 06:55:00,10004.937737179162
71864.5,71890.8,0.0003659665064114119,TP1,2026-04-10 10:55:00,10005.120810784689
71864.5,71864.5,0.0,SL,2026-04-10 10:59:00,10005.120810784689
71957.7,72005.4,0.0006628894475503955,TP1,2026-04-10 13:43:00,10005.452425235037
71957.7,72361.0,0.005604681639352049,TP2,2026-04-10 13:59:00,10008.256294010092
72942.5,73003.0,0.0008294204339034171,TP1,2026-04-10 15:22:00,10008.671346623993
72942.5,72942.5,0.0,SL,2026-04-10 15:26:00,10008.671346623993
73019.9,73050.79999999999,0.000423172313300815,TP1,2026-04-10 18:14:00,10008.883116254334
73019.9,73019.9,0.0,SL,2026-04-10 18:17:00,10008.883116254334
72919.1,72961.80000000002,0.0005855804583437212,TP1,2026-04-10 18:51:00,10009.176166572472
72919.1,72919.1,0.0,SL,2026-04-10 19:30:00,10009.176166572472
72982.4,73013.59999999999,0.00042750032884636695,TP1,2026-04-10 22:24:00,10009.390112877607
72982.4,72982.4,0.0,SL,2026-04-10 22:25:00,10009.390112877607
72949.9,72969.4,0.000267306740653517,TP1,2026-04-11 02:30:00,10009.523891749957
72949.9,72949.9,0.0,SL,2026-04-11 02:42:00,10009.523891749957
72998.2,72970.6,-0.00037809151458517156,SL,2026-04-11 03:24:00,10009.145440145106
72961.7,72940.0,-0.00029741631568339403,SL,2026-04-11 03:34:00,10008.847751829111
72921.9,72940.09999999999,0.00024958208713702046,TP1,2026-04-11 03:49:00,10008.972653284696
72921.9,72921.9,0.0,SL,2026-04-11 03:50:00,10008.972653284696
73019.9,72986.8,-0.0004533010864160492,SL,2026-04-11 17:05:00,10008.518945466933
72957.0,72985.1,0.0003851583809642093,TP1,2026-04-11 17:22:00,10008.711688714577
72957.0,73441.0,0.006634044711268282,TP2,2026-04-11 18:36:00,10012.031600756833
